date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_abs_first_diff,speculation_first_diff_rank,speculation_abs_first_diff_rank,speculation_first_diff_rise_signal,speculation_first_diff_drop_signal,speculation_first_diff_large_abs_signal,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2025-09-09,72925.30501241976,down_trend,37.0,1,37.0,22,speculation_first_difference,0.6,-0.0142872508931811,-0.2339484612219614,0.2339484612219614,0.25,0.6,0,0,0,0,1.0,0,74742.83876475392,down_trend,-1.0,47.0,-1.0,-1.0,-1817.5337523341586,1817.5337523341586,1817.5337523341586,67616.0832906887,54331.454800265674,118051.81260655021,50435.72931586152
2025-09-10,70827.04237735186,up_trend,38.0,1,37.0,22,speculation_first_difference,0.75,0.2894031908943295,0.3036904417875106,0.3036904417875106,0.95,0.75,0,0,0,0,1.0,0,69318.74672267797,down_trend,-1.0,47.0,-1.0,-1.0,1508.295654673886,-1508.295654673886,-1508.295654673886,66107.78763601481,52823.15914559179,118051.81260655021,51944.02497053541
2025-09-11,71180.7106156905,up_trend,38.0,1,37.0,22,speculation_first_difference,1.0,-0.3215203751665091,-0.6109235660608385,0.6109235660608385,0.0,1.0,0,1,1,1,0.5,1,71164.17365597397,down_trend,-1.0,47.0,-1.0,-1.0,16.536959716540878,-16.536959716540878,-16.536959716540878,66091.25067629827,52806.62218587525,118051.81260655021,51960.56193025195
2025-09-12,71280.28673054207,up_trend,38.0,1,37.0,22,speculation_first_difference,0.0,-0.3760216348394565,-0.0545012596729473,0.0545012596729473,0.5,0.0,0,0,0,0,1.0,0,70723.93901884858,down_trend,-1.0,47.0,-1.0,-0.5,556.347711693481,-278.1738558467405,-556.347711693481,65813.07682045153,52250.274474181766,118051.81260655021,52238.73578609868
2025-09-15,72799.4565240237,up_trend,38.0,0,,22,speculation_first_difference,0.5,-0.1638996598709886,0.2121219749684679,0.2121219749684679,0.8,0.5,0,0,0,0,1.0,0,71439.15090812596,down_trend,-1.0,47.0,-1.0,-1.0,1360.3056158977415,-1360.3056158977415,-1360.3056158977415,64452.77120455379,50889.968858284024,118051.81260655021,53599.04140199642
2025-09-16,73335.25232560298,up_trend,38.0,0,,22,speculation_first_difference,0.0,-0.1163040501976561,0.0475956096733324,0.0475956096733324,0.5,0.0,0,0,0,0,1.0,0,74198.00746242359,down_trend,-1.0,47.0,-1.0,-1.0,-862.7551368206041,862.7551368206041,862.7551368206041,65315.526341374396,51752.72399510463,118051.81260655021,52736.28626517582
2025-09-17,73784.71070237238,up_trend,38.0,0,,22,speculation_first_difference,0.8,-0.4960887833572136,-0.3797847331595575,0.3797847331595575,0.15,0.8,0,0,0,0,1.0,0,73265.11661796016,up_trend,1.0,48.0,-1.0,-1.0,519.5940844122233,-519.5940844122233,-519.5940844122233,64795.93225696217,51233.129910692405,118051.81260655021,53255.88034958804
2025-09-18,72980.54377817239,up_trend,38.0,0,,22,speculation_first_difference,0.85,-0.1012559729431154,0.3948328104140982,0.3948328104140982,0.95,0.85,0,0,0,0,1.0,0,73376.43947006066,up_trend,1.0,48.0,1.0,1.0,-395.8956918882759,-395.8956918882759,-395.8956918882759,64400.0365650739,50837.23421880413,118051.81260655021,53651.77604147632
2025-09-19,74015.0978697927,up_trend,38.0,0,,22,speculation_first_difference,0.6,-0.4006326397831954,-0.29937666684008,0.29937666684008,0.25,0.6,0,0,0,0,1.0,0,72846.77072511877,up_trend,1.0,48.0,1.0,1.0,1168.3271446739382,1168.3271446739382,1168.3271446739382,65568.36370974783,52005.56136347807,118051.81260655021,52483.44889680238
2025-09-22,73552.11577405642,up_trend,38.0,0,,22,speculation_first_difference,0.25,-0.3048919133975847,0.0957407263856107,0.0957407263856107,0.6,0.25,0,0,0,0,1.0,0,74342.83375,up_trend,1.0,48.0,1.0,1.0,-790.7179759435821,-790.7179759435821,-790.7179759435821,64777.64573380425,51214.843387534485,118051.81260655021,53274.16687274596
2025-09-23,73616.79634309075,up_trend,38.0,0,,22,speculation_first_difference,0.6,-0.0495524290097492,0.2553394843878355,0.2553394843878355,0.85,0.6,0,0,0,0,1.0,0,73486.93146672803,up_trend,1.0,48.0,1.0,1.0,129.86487636272795,129.86487636272795,129.86487636272795,64907.51061016698,51344.70826389721,118051.81260655021,53144.301996383234
2025-09-24,72877.51772622895,up_trend,38.0,0,,22,speculation_first_difference,0.75,-0.4240828408686841,-0.3745304118589349,0.3745304118589349,0.15,0.75,0,0,0,0,1.0,0,73787.78901126204,up_trend,1.0,48.0,1.0,1.0,-910.2712850330863,-910.2712850330863,-910.2712850330863,63997.239325133894,50434.43697886413,118051.81260655021,54054.57328141632
2025-09-25,73966.6245575457,up_trend,38.0,0,,22,speculation_first_difference,0.0,-0.4159848875860876,0.0080979532825964,0.0080979532825964,0.45,0.0,0,0,0,0,1.0,0,72981.5249512127,up_trend,1.0,48.0,1.0,1.0,985.0996063329949,985.0996063329949,985.0996063329949,64982.33893146689,51419.53658519712,118051.81260655021,53069.473675083325
2025-09-26,72869.76578245863,up_trend,38.0,0,,22,speculation_first_difference,0.65,-0.0932408902989855,0.3227439972871021,0.3227439972871021,0.9,0.65,0,0,0,0,1.0,0,73750.7980399463,up_trend,1.0,48.0,1.0,1.0,-881.0322574876627,-881.0322574876627,-881.0322574876627,64101.30667397923,50538.50432770946,118051.81260655021,53950.50593257099
2025-09-29,73840.64439353479,up_trend,38.0,0,,22,speculation_first_difference,0.05,-0.0570933181877825,0.0361475721112029,0.0361475721112029,0.45,0.05,0,0,0,0,1.0,0,72643.93976689041,up_trend,1.0,48.0,1.0,1.0,1196.7046266443795,1196.7046266443795,1196.7046266443795,65298.011300623606,51735.20895435384,118051.81260655021,52753.80130592661
2025-09-30,72835.58795828783,up_trend,38.0,0,,22,speculation_first_difference,0.85,-0.4473511912483404,-0.3902578730605578,0.3902578730605578,0.05,0.85,0,0,0,0,1.0,0,73836.5524679153,up_trend,1.0,48.0,1.0,1.0,-1000.9645096274762,-1000.9645096274762,-1000.9645096274762,64297.04679099613,50734.24444472636,118051.81260655021,53754.765815554085
2025-10-09,73428.63143671412,up_trend,38.0,0,,22,speculation_first_difference,0.4,-0.2145152522328398,0.2328359390155006,0.2328359390155006,0.75,0.4,0,0,0,0,1.0,0,73359.53557739544,up_trend,1.0,48.0,1.0,1.0,69.0958593186806,69.0958593186806,69.0958593186806,64366.14265031481,50803.34030404504,118051.81260655021,53685.669956235404
2025-10-10,72930.97172346618,up_trend,38.0,0,,22,speculation_first_difference,0.35,-0.4253977871644677,-0.2108825349316279,0.2108825349316279,0.3,0.35,0,0,0,0,1.0,0,73241.47073365533,up_trend,1.0,48.0,1.0,1.0,-310.49901018914534,-310.49901018914534,-310.49901018914534,64055.643640125665,50492.8412938559,118051.81260655021,53996.16896642455
2025-10-13,72518.54041722041,up_trend,38.0,0,,22,speculation_first_difference,0.05,-0.4516132241533332,-0.0262154369888655,0.0262154369888655,0.45,0.05,0,0,0,0,1.0,0,72485.5632461628,up_trend,1.0,48.0,1.0,1.0,32.97717105761694,32.97717105761694,32.97717105761694,64088.62081118328,50525.818464913515,118051.81260655021,53963.19179536693
2025-10-14,72817.30063893492,up_trend,38.0,0,,22,speculation_first_difference,0.1,-0.4235181674716767,0.0280950566816565,0.0280950566816565,0.55,0.1,0,0,0,0,1.0,0,72587.02824994612,up_trend,1.0,48.0,1.0,1.0,230.27238898880023,230.27238898880023,230.27238898880023,64318.89320017208,50756.090853902315,118051.81260655021,53732.91940637813
2025-10-15,72976.96043622174,up_trend,38.0,0,,22,speculation_first_difference,0.35,-0.6300207387847092,-0.2065025713130325,0.2065025713130325,0.35,0.35,0,0,0,0,1.0,0,73067.43555965202,up_trend,1.0,48.0,1.0,1.0,-90.47512343028211,-90.47512343028211,-90.47512343028211,64228.4180767418,50665.61573047203,118051.81260655021,53823.394529808415
2025-10-16,74995.10715339353,up_trend,38.0,0,,22,speculation_first_difference,0.75,-0.2952090855517831,0.3348116532329261,0.3348116532329261,0.95,0.75,0,0,0,0,1.0,0,73095.43371227075,up_trend,1.0,48.0,1.0,1.0,1899.6734411227808,1899.6734411227808,1899.6734411227808,66128.09151786458,52565.28917159481,118051.81260655021,51923.721088685634
2025-10-17,75753.86116644893,up_trend,38.0,0,,22,speculation_first_difference,0.75,0.0676075063376109,0.3628165918893939,0.3628165918893939,0.95,0.75,0,0,0,0,1.0,0,75060.94155251276,up_trend,1.0,48.0,1.0,1.0,692.9196139361738,692.9196139361738,692.9196139361738,66821.01113180075,53258.20878553099,118051.81260655021,51230.80147474946
2025-10-20,75863.93064959011,up_trend,38.0,0,,22,speculation_first_difference,1.0,-0.5669259201909042,-0.6345334265285151,0.6345334265285151,0.0,1.0,0,1,1,1,0.5,0,76508.5044800564,up_trend,1.0,48.0,1.0,1.0,-644.5738304662955,-644.5738304662955,-644.5738304662955,66176.43730133446,52613.63495506469,118051.81260655021,51875.375305215755
2025-10-21,75890.41507819353,up_trend,38.0,0,,22,speculation_first_difference,0.3,-0.7005467165842276,-0.1336207963933234,0.1336207963933234,0.35,0.3,0,0,0,0,1.0,0,75799.73084965374,up_trend,1.0,48.0,1.0,0.5,90.684228539787,45.3421142698935,90.684228539787,66221.77941560435,52704.31918360448,118051.81260655021,51830.03319094586
2025-10-22,77060.78790431879,up_trend,38.0,0,,22,speculation_first_difference,0.95,-0.2766899036545154,0.4238568129297122,0.4238568129297122,1.0,0.95,1,0,1,1,0.5,0,75987.18252116714,up_trend,1.0,48.0,1.0,1.0,1073.6053831516474,1073.6053831516474,1073.6053831516474,67295.384798756,53777.924566756126,118051.81260655021,50756.427807794214
2025-10-23,79720.24378879322,up_trend,38.0,0,,22,speculation_first_difference,0.25,-0.1530240480222876,0.1236658556322277,0.1236658556322277,0.65,0.25,0,0,0,0,1.0,0,77168.343357716,up_trend,1.0,48.0,1.0,0.5,2551.9004310772143,1275.9502155386072,2551.9004310772143,68571.3350142946,56329.82499783334,118051.81260655021,49480.477592255615
2025-10-24,79399.00301292715,up_trend,38.0,0,,22,speculation_first_difference,0.45,0.0623678166338737,0.2153918646561613,0.2153918646561613,0.65,0.45,0,0,0,0,1.0,0,79445.50729018818,up_trend,1.0,48.0,1.0,1.0,-46.50427726103226,-46.50427726103226,-46.50427726103226,68524.83073703357,56283.32072057231,118051.81260655021,49526.98186951665
2025-10-27,81770.0015767604,up_trend,38.0,1,38.0,22,speculation_first_difference,0.6,-0.2124468222205771,-0.2748146388544508,0.2748146388544508,0.2,0.6,0,0,0,0,1.0,0,79849.18173558591,up_trend,1.0,48.0,1.0,1.0,1920.819841174496,1920.819841174496,1920.819841174496,70445.65057820806,58204.140561746804,118051.81260655021,47606.16202834215
2025-10-28,81468.53358311905,up_trend,38.0,1,38.0,22,speculation_first_difference,0.65,0.0837428673871411,0.2961896896077182,0.2961896896077182,0.8,0.65,0,0,0,0,1.0,0,81517.20006143051,up_trend,1.0,48.0,1.0,1.0,-48.66647831146838,-48.66647831146838,-48.66647831146838,70396.9840998966,58155.474083435336,118051.81260655021,47654.82850665362
2025-10-29,82742.55279509487,up_trend,38.0,1,38.0,22,speculation_first_difference,0.25,-0.0479905236940014,-0.1317333910811425,0.1317333910811425,0.35,0.25,0,0,0,0,1.0,0,82052.35734934374,up_trend,1.0,48.0,1.0,1.0,690.195445751131,690.195445751131,690.195445751131,71087.17954564773,58845.66952918647,118051.81260655021,46964.63306090249
2025-10-30,83298.19290610154,up_trend,38.0,1,38.0,22,speculation_first_difference,0.35,0.1275767848062199,0.1755673085002213,0.1755673085002213,0.65,0.35,0,0,0,0,1.0,0,82898.36299823949,up_trend,1.0,48.0,1.0,1.0,399.82990786204755,399.82990786204755,399.82990786204755,71487.00945350977,59245.499437048515,118051.81260655021,46564.80315304044
2025-10-31,80702.71595711434,no_trend,,1,38.0,22,speculation_first_difference,0.2,0.2368453229214352,0.1092685381152153,0.1092685381152153,0.55,0.2,0,0,0,0,1.0,0,83648.61237951665,up_trend,1.0,48.0,1.0,1.0,-2945.8964224023075,-2945.8964224023075,-2945.8964224023075,68541.11303110747,56299.60301464621,118051.81260655021,49510.69957544275
2025-11-03,82198.87581014527,no_trend,,1,38.0,22,speculation_first_difference,0.95,-0.1939891362290626,-0.4308344591504978,0.4308344591504978,0.05,0.95,0,0,1,1,0.5,1,81151.1231462815,up_trend,1.0,48.0,1.0,1.0,1047.7526638637646,1047.7526638637646,1047.7526638637646,69588.86569497123,57347.35567850997,118051.81260655021,48462.94691157898
2025-11-04,78692.84692417741,up_trend,39.0,0,,22,speculation_first_difference,0.95,0.3994719784277493,0.5934611146568118,0.5934611146568118,1.0,0.95,1,0,1,1,0.5,0,82519.24713724997,down_trend,-1.0,49.0,1.0,0.5,-3826.4002130725567,-1913.2001065362783,-3826.4002130725567,67675.66558843496,53520.955465437415,118051.81260655021,50376.147018115254
2025-11-05,79192.40572818888,up_trend,39.0,0,,22,speculation_first_difference,0.95,-0.2309901722587907,-0.63046215068654,0.63046215068654,0.05,0.95,0,0,1,1,0.5,0,78640.6837239459,down_trend,-1.0,49.0,-1.0,-0.5,551.7220042429835,-275.86100212149177,-551.7220042429835,67399.80458631346,52969.23346119443,118051.81260655021,50652.00802023675
2025-11-06,80510.1420147731,up_trend,39.0,0,,22,speculation_first_difference,0.1,-0.1907688512717061,0.0402213209870846,0.0402213209870846,0.5,0.1,0,0,0,0,1.0,0,79512.30010349808,down_trend,-1.0,49.0,-1.0,-0.5,997.8419112750125,-498.92095563750627,-997.8419112750125,66900.88363067596,51971.39154991942,118051.81260655021,51150.92897587425
2025-11-07,82428.04396778831,up_trend,39.0,0,,22,speculation_first_difference,0.7,0.1603884218280704,0.3511572730997765,0.3511572730997765,0.85,0.7,0,0,0,0,1.0,0,79816.97242700114,up_trend,1.0,50.0,-1.0,-1.0,2611.0715407871758,-2611.0715407871758,-2611.0715407871758,64289.81208988879,49360.32000913224,118051.81260655021,53762.00051666143
2025-11-10,87263.16601087779,up_trend,39.0,0,,22,speculation_first_difference,0.2,0.2809033576792054,0.1205149358511349,0.1205149358511349,0.55,0.2,0,0,0,0,1.0,0,82676.24205545326,up_trend,1.0,50.0,1.0,1.0,4586.923955424529,4586.923955424529,4586.923955424529,68876.73604531332,53947.24396455677,118051.81260655021,49175.0765612369
2025-11-11,86597.97612100946,up_trend,39.0,0,,22,speculation_first_difference,0.35,0.1257770649202156,-0.1551262927589898,0.1551262927589898,0.25,0.35,0,0,0,0,1.0,0,87647.56146791585,up_trend,1.0,50.0,1.0,1.0,-1049.5853469063877,-1049.5853469063877,-1049.5853469063877,67827.15069840693,52897.658617650384,118051.81260655021,50224.66190814329
2025-11-12,86625.2703334333,up_trend,39.0,0,,22,speculation_first_difference,0.5,0.3425319760326358,0.2167549111124202,0.2167549111124202,0.7,0.5,0,0,0,0,1.0,0,86882.0017364286,up_trend,1.0,50.0,1.0,1.0,-256.7314029952977,-256.7314029952977,-256.7314029952977,67570.41929541163,52640.92721465509,118051.81260655021,50481.393311138585
2025-11-13,87885.28761296567,up_trend,39.0,0,,22,speculation_first_difference,0.05,0.292074385762664,-0.0504575902699718,0.0504575902699718,0.35,0.05,0,0,0,0,1.0,0,86435.64090827676,up_trend,1.0,50.0,1.0,1.0,1449.646704688901,1449.646704688901,1449.646704688901,69020.06600010053,54090.57391934399,118051.81260655021,49031.746606449684
2025-11-14,87524.8517046308,up_trend,39.0,1,39.0,22,speculation_first_difference,0.75,-0.0870395837451496,-0.3791139695078135,0.3791139695078135,0.15,0.75,0,0,0,0,1.0,0,87640.59150818801,up_trend,1.0,50.0,1.0,1.0,-115.73980355721142,-115.73980355721142,-115.73980355721142,68904.32619654332,53974.834115786776,118051.81260655021,49147.486410006895
2025-11-17,95362.68556890875,up_trend,39.0,1,39.0,22,speculation_first_difference,0.85,0.5031669400595563,0.590206523804706,0.590206523804706,0.95,0.85,0,0,0,0,1.0,0,88075.61295069334,up_trend,1.0,50.0,1.0,1.0,7287.072618215418,7287.072618215418,7287.072618215418,76191.39881475874,61261.906734002194,118051.81260655021,41860.41379179148
2025-11-18,93815.03801262262,up_trend,39.0,1,39.0,22,speculation_first_difference,0.4,0.6703367240686223,0.167169784009066,0.167169784009066,0.6,0.4,0,0,0,0,1.0,0,95987.51633451723,up_trend,1.0,50.0,1.0,1.0,-2172.4783218946104,-2172.4783218946104,-2172.4783218946104,74018.92049286413,59089.42841210758,118051.81260655021,44032.89211368609
2025-11-19,99785.99208447618,up_trend,39.0,1,39.0,22,speculation_first_difference,0.25,0.7972606264922603,0.1269239024236379,0.1269239024236379,0.55,0.25,0,0,0,0,1.0,0,93904.93402428048,up_trend,1.0,50.0,1.0,1.0,5881.0580601957045,5881.0580601957045,5881.0580601957045,79899.97855305983,64970.48647230329,118051.81260655021,38151.834053490384
2025-11-20,99487.06486152818,no_trend,,1,39.0,22,speculation_first_difference,0.05,0.8433411311226615,0.0460805046304012,0.0460805046304012,0.4,0.05,0,0,0,0,1.0,0,99712.76361093718,up_trend,1.0,50.0,1.0,1.0,-225.698749408999,-225.698749408999,-225.698749408999,79674.27980365083,64744.78772289429,118051.81260655021,38377.53280289938
2025-11-21,91473.83576451118,no_trend,,1,39.0,22,speculation_first_difference,0.15,0.7466188975454795,-0.096722233577182,0.096722233577182,0.3,0.15,0,0,0,0,1.0,0,95243.787035506,down_trend,-1.0,51.0,1.0,1.0,-3769.9512709948176,-3769.9512709948176,-3769.9512709948176,75904.32853265601,60974.83645189947,118051.81260655021,42147.4840738942
2025-11-24,91310.30934205856,no_trend,,0,,22,speculation_first_difference,1.0,-0.0055988413035321,-0.7522177388490116,0.7522177388490116,0.0,1.0,0,1,1,1,0.5,0,91422.30929616808,down_trend,-1.0,51.0,-1.0,-1.0,-111.9999541095167,111.9999541095167,111.9999541095167,76016.32848676553,61086.83640600899,118051.81260655021,42035.48411978468
2025-11-25,96559.5923121724,down_trend,40.0,0,,22,speculation_first_difference,0.55,0.2018245616060854,0.2074234029096175,0.2074234029096175,0.75,0.55,0,0,0,0,1.0,0,91784.2692629965,up_trend,1.0,52.0,-1.0,-0.5,4775.323049175902,-2387.661524587951,-4775.323049175902,73628.66696217758,56311.513356833086,118051.81260655021,44423.145644372635
2025-11-26,95686.16019824593,down_trend,40.0,0,,22,speculation_first_difference,0.1,0.2493922458071137,0.0475676842010283,0.0475676842010283,0.5,0.1,0,0,0,0,1.0,0,96939.3153038987,up_trend,1.0,52.0,1.0,1.0,-1253.1551056527678,-1253.1551056527678,-1253.1551056527678,72375.51185652481,55058.35825118032,118051.81260655021,45676.3007500254
2025-11-27,95245.89217620356,down_trend,40.0,0,,22,speculation_first_difference,0.65,0.0244990994933621,-0.2248931463137516,0.2248931463137516,0.2,0.65,0,0,0,0,1.0,0,95885.84905214592,up_trend,1.0,52.0,1.0,1.0,-639.9568759423564,-639.9568759423564,-639.9568759423564,71735.55498058246,54418.40137523796,118051.81260655021,46316.25762596776
2025-11-28,95819.86815120305,down_trend,40.0,0,,22,speculation_first_difference,0.65,-0.2410465987862632,-0.2655456982796253,0.2655456982796253,0.2,0.65,0,0,0,0,1.0,0,94231.2558839615,up_trend,1.0,52.0,1.0,1.0,1588.6122672415513,1588.6122672415513,1588.6122672415513,73324.167247824,56007.01364247951,118051.81260655021,44727.64535872621
2025-12-01,96392.8420646492,down_trend,40.0,0,,22,speculation_first_difference,0.2,-0.3259893239733702,-0.084942725187107,0.084942725187107,0.4,0.2,0,0,0,0,1.0,0,96305.60685863173,up_trend,1.0,52.0,1.0,1.0,87.23520601747441,87.23520601747441,87.23520601747441,73411.40245384148,56094.24884849699,118051.81260655021,44640.41015270873
2025-12-02,96029.9968753506,down_trend,40.0,1,40.0,22,speculation_first_difference,0.65,-0.585978044618334,-0.2599887206449638,0.2599887206449638,0.2,0.65,0,0,0,0,1.0,0,96295.80925291964,up_trend,1.0,52.0,1.0,1.0,-265.8123775690474,-265.8123775690474,-265.8123775690474,73145.59007627243,55828.43647092794,118051.81260655021,44906.22253027778
2025-12-03,93184.9829012468,down_trend,40.0,1,40.0,22,speculation_first_difference,0.85,-0.1946277273691737,0.3913503172491603,0.3913503172491603,0.95,0.85,0,0,0,0,1.0,0,95825.3310298964,up_trend,1.0,52.0,1.0,1.0,-2640.34812864961,-2640.34812864961,-2640.34812864961,70505.24194762282,53188.08834227833,118051.81260655021,47546.57065892739
2025-12-04,93290.9207135939,down_trend,40.0,1,40.0,22,speculation_first_difference,0.0,-0.1739451707556575,0.0206825566135162,0.0206825566135162,0.45,0.0,0,0,0,0,1.0,0,93375.82543688171,up_trend,1.0,52.0,1.0,1.0,-84.90472328780743,-84.90472328780743,-84.90472328780743,70420.33722433502,53103.18361899052,118051.81260655021,47631.4753822152
2025-12-05,91762.80919857872,up_trend,41.0,1,40.0,22,speculation_first_difference,0.75,-0.5040661887699388,-0.3301210180142813,0.3301210180142813,0.1,0.75,0,0,0,0,1.0,0,93034.53546790572,down_trend,-1.0,53.0,1.0,1.0,-1271.7262693270022,-1271.7262693270022,-1271.7262693270022,69148.61095500801,51831.45734966352,118051.81260655021,48903.2016515422
2025-12-08,94412.5482067781,up_trend,41.0,1,40.0,22,speculation_first_difference,0.65,-0.2783711266978205,0.2256950620721183,0.2256950620721183,0.9,0.65,0,0,0,0,1.0,0,91728.0864359336,down_trend,-1.0,53.0,-1.0,-1.0,2684.4617708445003,-2684.4617708445003,-2684.4617708445003,66464.14918416351,49146.99557881902,118051.81260655021,51587.6634223867
2025-12-09,92396.22369720136,up_trend,41.0,1,40.0,22,speculation_first_difference,0.4,-0.4407027185020209,-0.1623315918042004,0.1623315918042004,0.3,0.4,0,0,0,0,1.0,0,94169.64400943472,down_trend,-1.0,53.0,-1.0,-1.0,-1773.4203122333565,1773.4203122333565,1773.4203122333565,68237.56949639687,50920.41589105238,118051.81260655021,49814.243110153344
2025-12-10,95566.96369037496,up_trend,41.0,0,,22,speculation_first_difference,0.35,-0.279605075583625,0.1610976429183959,0.1610976429183959,0.7,0.35,0,0,0,0,1.0,0,92509.38216747611,up_trend,1.0,54.0,-1.0,-1.0,3057.5815228988504,-3057.5815228988504,-3057.5815228988504,65179.98797349802,47862.834368153526,118051.81260655021,52871.824633052194
2025-12-11,98510.09342365916,up_trend,41.0,0,,22,speculation_first_difference,0.35,-0.1489085010122777,0.1306965745713473,0.1306965745713473,0.7,0.35,0,0,0,0,1.0,0,95648.02809816114,up_trend,1.0,54.0,1.0,1.0,2862.0653254980134,2862.0653254980134,2862.0653254980134,68042.05329899603,50724.89969365154,118051.81260655021,50009.75930755418
2025-12-12,97397.64133122387,up_trend,41.0,0,,22,speculation_first_difference,0.05,-0.1228191664329722,0.0260893345793055,0.0260893345793055,0.5,0.05,0,0,0,0,1.0,0,99217.16743064365,up_trend,1.0,54.0,1.0,1.0,-1819.5260994197743,-1819.5260994197743,-1819.5260994197743,66222.52719957626,48905.373594231765,118051.81260655021,51829.285406973955
2025-12-15,100757.24435037804,up_trend,41.0,0,,22,speculation_first_difference,0.3,-0.2378394368412476,-0.1150202704082754,0.1150202704082754,0.3,0.3,0,0,0,0,1.0,0,97619.1259919536,up_trend,1.0,54.0,1.0,1.0,3138.1183584244427,3138.1183584244427,3138.1183584244427,69360.6455580007,52043.49195265621,118051.81260655021,48691.16704854951
2025-12-16,100362.44145363112,up_trend,41.0,0,,22,speculation_first_difference,0.45,-0.3730625336206029,-0.1352230967793553,0.1352230967793553,0.3,0.45,0,0,0,0,1.0,0,101100.82794813174,up_trend,1.0,54.0,1.0,1.0,-738.3864945006208,-738.3864945006208,-738.3864945006208,68622.25906350008,51305.10545815559,118051.81260655021,49429.55354305013
2025-12-17,108400.26703020018,up_trend,41.0,0,,22,speculation_first_difference,0.95,0.3274873999941869,0.7005499336147898,0.7005499336147898,1.0,0.95,1,0,1,1,0.5,0,101295.32898209298,up_trend,1.0,54.0,1.0,1.0,7104.9380481072,7104.9380481072,7104.9380481072,75727.19711160728,58410.04350626279,118051.81260655021,42324.61549494293
2025-12-18,106093.20558115456,up_trend,41.0,0,,22,speculation_first_difference,0.35,0.2068493552607957,-0.1206380447333912,0.1206380447333912,0.35,0.35,0,0,0,0,1.0,0,107477.65326172506,up_trend,1.0,54.0,1.0,0.5,-1384.4476805705053,-692.2238402852527,-1384.4476805705053,75034.97327132203,57025.59582569228,118051.81260655021,43016.839335228186
2025-12-19,111306.9801743984,up_trend,41.0,0,,22,speculation_first_difference,0.15,0.132808986731991,-0.0740403685288046,0.0740403685288046,0.55,0.15,0,0,0,0,1.0,0,105974.6308897307,up_trend,1.0,54.0,1.0,1.0,5332.349284667696,5332.349284667696,5332.349284667696,80367.32255598973,62357.94511035998,118051.81260655021,37684.49005056049
2025-12-22,114367.91199111343,up_trend,41.0,0,,22,speculation_first_difference,0.25,0.2234361420402812,0.0906271553082901,0.0906271553082901,0.7,0.25,0,0,0,0,1.0,0,109222.42648131136,up_trend,1.0,54.0,1.0,1.0,5145.485509802078,5145.485509802078,5145.485509802078,85512.8080657918,67503.43062016205,118051.81260655021,32539.00454075841
2025-12-23,120307.89126146983,up_trend,41.0,1,41.0,22,speculation_first_difference,0.85,-0.0972804488277718,-0.320716590868053,0.320716590868053,0.05,0.85,0,0,0,0,1.0,0,113910.09381126772,up_trend,1.0,54.0,1.0,1.0,6397.79745020211,6397.79745020211,6397.79745020211,91910.60551599391,73901.22807036416,118051.81260655021,26141.2070905563
2025-12-24,124702.76002600374,up_trend,41.0,1,41.0,22,speculation_first_difference,0.8,0.2214649190915442,0.318745367919316,0.318745367919316,0.9,0.8,0,0,0,0,1.0,0,121896.86342590456,up_trend,1.0,54.0,1.0,1.0,2805.8966000991786,2805.8966000991786,2805.8966000991786,94716.50211609309,76707.12467046334,118051.81260655021,23335.310490457123
2025-12-25,123776.4832185734,up_trend,41.0,1,41.0,22,speculation_first_difference,0.45,0.3568638930981281,0.1353989740065839,0.1353989740065839,0.75,0.45,0,0,0,0,1.0,0,119346.05829343847,up_trend,1.0,54.0,1.0,1.0,4430.424925134925,4430.424925134925,4430.424925134925,99146.92704122802,81137.54959559826,118051.81260655021,18904.885565322198
2025-12-26,130537.55436496645,up_trend,41.0,1,41.0,22,speculation_first_difference,1.0,-0.3528821748199254,-0.7097460679180535,0.7097460679180535,0.0,1.0,0,1,1,1,0.5,1,125082.85493410258,up_trend,1.0,54.0,1.0,1.0,5454.699430863868,5454.699430863868,5454.699430863868,104601.62647209188,86592.24902646213,118051.81260655021,13450.18613445833
2025-12-29,119352.66209023353,up_trend,42.0,1,41.0,22,speculation_first_difference,0.9,0.2044513504583084,0.5573335252782338,0.5573335252782338,0.95,0.9,0,0,0,0,1.0,0,129894.09173548224,down_trend,-1.0,55.0,1.0,0.5,-10541.429645248718,-5270.714822624359,-10541.429645248718,99330.91164946753,76050.81938121341,118051.81260655021,18720.90095708269
2025-12-30,121834.2382644608,up_trend,42.0,1,41.0,22,speculation_first_difference,0.85,-0.2149732176400139,-0.4194245680983223,0.4194245680983223,0.05,0.85,0,0,0,0,1.0,0,117716.60495666892,down_trend,-1.0,55.0,-1.0,-1.0,4117.6333077918825,-4117.6333077918825,-4117.6333077918825,95213.27834167564,71933.18607342153,118051.81260655021,22838.53426487457
2025-12-31,121962.10617464282,up_trend,42.0,0,,22,speculation_first_difference,0.15,-0.2895176207278666,-0.0745444030878526,0.0745444030878526,0.4,0.15,0,0,0,0,1.0,0,123305.32261163506,down_trend,-1.0,55.0,-1.0,-1.0,-1343.2164369922393,1343.2164369922393,1343.2164369922393,96556.49477866788,73276.40251041377,118051.81260655021,21495.317827882332
